station_id,station_name_jp,station_name_en
9941501,富山駅,Toyamaeki
9941514,オークスカナルパークホテル富山前,Oarks Canal Park Hotel Toyama-Mae
9941502,インテック本社前,Inntekkuhonnshamae
9941515,龍谷富山高校前（永楽町）,Ryukokutoyamakoko-Mae(Eirakucho)
9941503,奥田中学校前,Okudachuugakkoumae
9941504,下奥井,Shimookui
9941505,粟島（大阪屋ショップ前）,Awajima
9941506,越中中島,Ecchuunakajima
9941507,城川原,Jougawara
9941508,犬島新町,Inujimashinnmachi
9941509,蓮町（馬場記念公園前）,Hasumachi Babakinenkouenmae
9941510,萩浦小学校前,Hagiurasyougakkoumae
9941511,東岩瀬,Higashiiwase
9941512,競輪場前,Keirinnjoumae
9941513,岩瀬浜,Iwasehama
9941601,野町,Nomachi
9941602,西泉,Nishiizumi
9941603,新西金沢,Shinnnishikanazawa
9941604,押野,Oshino
9941605,野々市,Nonoichi
9941606,野々市工大前,Nonoichikoudaimae
9941607,馬替,Magae
9941608,額住宅前,Nukajuutakumae
9941609,乙丸,Otomaru
9941610,四十万,Shijima
9941619,陽羽里,Hibari
9941611,曽谷,Sodani
9941612,道法寺,Douhouji
9941613,井口,Inokuchi
9941614,小柳,Oyanagi
9941615,日御子,Hinomiko
9941616,鶴来,Tsurugi
9941617,中鶴来,Nakatsurugi
9941618,加賀一の宮,Kagaichinomiya
9941701,北鉄金沢,Hokutetsukanazawa
9941702,七ツ屋,Nanatsuya
9941703,上諸江,Kamimoroe
9941704,磯部,Isobe
9941705,割出,Waridashi
9941706,三口,Mitsukuchi
9941707,三ツ屋,Mitsuya
9941708,大河端,Okobata
9941709,北間,Kitama
9941710,蚊爪,Kagatsume
9941711,粟ヶ崎,Awagasaki
9941712,内灘,Uchinada
9941808,七尾,Nanao
9941801,和倉温泉,Wakuraonnsenn
9941802,田鶴浜,Tatsuruhama
9941803,笠師保,Kasashiho
9941804,能登中島,Notonakajima
9941805,西岸,Nishigishi
9941806,能登鹿島,Notokashima
9941807,穴水,Anamizu
9941901,福井,Fukui
9941902,新福井,Shinnfukui
9941903,福井口,Fukuiguchi
9941904,越前開発,Echizennkaihotsu
9941905,越前新保,Echizennshinnbo
9941906,追分口,Oiwakeguchi
9941907,東藤島,Higashifujishima
9941908,越前島橋,Echizennshimabashi
9941909,観音町,Kannnonnmachi
9941910,松岡,Matsuoka
9941911,志比堺,Shiizakai
9941912,永平寺口,Eiheijiguchi
9941913,下志比,Shimoshii
9941914,光明寺,Koumyouji
9941915,轟,Domeki
9941916,越前野中,Echizennnonaka
9941917,山王,Sannnou
9941918,越前竹原,Echizenntakewara
9941919,小舟渡,Kobunato
9941920,保田,Hota
9941921,発坂,Hossaka
9941922,比島,Hishima
9941923,勝山,Katsuyama
9942001,福井,Fukui
9942002,新福井,Shinnfukui
9942003,福井口,Fukuiguchi
9942024,まつもと町屋,Matsumoto-Machiya
9942004,西別院,Nishibetsuinn
9942005,田原町,Tawaramachi
9942006,福大前西福井,Fukudaimaenishifukui
9942022,日華化学前,Nikkakagakumae
9942023,八ツ島,Yatsushima
9942007,新田塚,Nittaduka
9942008,中角,Nakatsuno
9942009,鷲塚針原,Washidukaharibara
9942010,太郎丸エンゼルランド,Taromaru-Angelland
9942011,西春江ハートピア,Nishiharue-Heartpia
9942012,西長田ゆりの里,Nishinagata-Yurinosato
9942013,下兵庫こうふく,Shimohyogo-Kofuku
9942014,大関,Oozeki
9942015,本荘,Honnjou
9942016,番田,Banndenn
9942017,あわら湯のまち,Awarayunomachi
9942018,水居,Mizui
9942019,三国神社,Mikunijinnja
9942020,三国,Mikuni
9942021,三国港,Mikuniminato
9942101,たけふ新,Takefu-Shin
9942102,北府,Kitago
9942124,スポーツ公園,Sports-Koen
9942103,家久,Iehisa
9942104,サンドーム西,Sundome-Nishi
9942105,西鯖江,Nishisabae
9942106,西山公園,Nishiyamakouenn
9942107,水落,Mizuochi
9942108,神明,Shinnmei
9942109,鳥羽中,Tobanaka
9942110,三十八社,Sannjuuhassha
9942125,泰澄の里,Taichono-Sato
9942111,浅水,Asouzu
9942112,ハーモニーホール,Ha-Moni-Ho-Ru
9942126,清明,Seimei
9942113,江端,Ebata
9942114,ベル前,Berumae
9942115,花堂,Hananndou
9942116,赤十字前,Sekijujimae
9942117,商工会議所前,Shokokaigishomae
9942118,足羽山公園口,Asuwayamakoenguchi
9942119,福井城址大名町,Fukui Castle Ruins-Daimyomachi
9942120,福井駅,Fukuieki
9942122,仁愛女子高校,Jinnaijoshiko
9942123,田原町,Tawaramachi
1140524,直江津,Naoetsu
1140523,谷浜,Tanihama
1140522,有間川,Arimagawa
1140521,名立,Nadachi
1140520,筒石,Tsutsuishi
1140519,能生,Nou
1140518,浦本,Uramoto
1140517,梶屋敷,Kajiyashiki
9942302,えちご押上ひすい海岸,Echigo-Oshiage-Hisuikaigan
1140516,糸魚川,Itoigawa
1140515,青海,Oumi
1140514,親不知,Oyashirazu
9942301,市振,Ichiburi
1140321,直江津,Naoetsu
1140320,春日山,Kasugayama
1140319,高田,Takada
1140318,南高田,Minamitakada
1140317,上越妙高,Jouetsumyoukou
1140316,北新井,Kitaarai
1140315,新井,Arai
1140314,二本木,Nihonngi
1140313,関山,Sekiyama
1140312,妙高高原,Myoukoukougenn
9942501,倶利伽羅,Kurikara
1141548,石動,Isurugi
1141549,福岡,Fukuoka
1141550,西高岡,Nishitakaoka
1141556,高岡やぶなみ,Takaoka-Yabunami
1141551,高岡,Takaoka
1141552,越中大門,Ecchuudaimonn
1141553,小杉,Kosugi
1141554,呉羽,Kureha
1141555,富山,Toyama
9942502,新富山口,Shin-Toyamaguchi
1140502,東富山,Higashitoyama
1140503,水橋,Mizuhashi
1140504,滑川,Namerikawa
1140505,東滑川,Higashinamerikawa
1140506,魚津,Uodu
1140507,黒部,Kurobe
1140508,生地,Ikuji
1140509,西入善,Nishinyuuzenn
1140510,入善,Nyuuzenn
1140511,泊,Tomari
1140512,越中宮崎,Ecchuumiyazaki
1140513,市振,Ichiburi
1141530,大聖寺,Daishouji
1141531,加賀温泉,Kagaonsen
1141532,動橋,Iburihashi
1141533,粟津,Awadu
1141534,小松,Komatsu
1141535,明峰,Meihou
1141536,能美根上,Nomineagari
1141537,小舞子,Komaiko
1141538,美川,Mikawa
1141539,加賀笠間,Kagakasama
9942602,西松任,Nishi-Matto
1141540,松任,Mattou
1141541,野々市,Nonoichi
1141542,西金沢,Nishikanazawa
9942601,金沢,Kanazawa
1141544,東金沢,Higashikanazawa
1141545,森本,Morimoto
1141546,津幡,Tsubata
1141547,倶利伽羅,Kurikara
9942701,長野,Nagano
1140306,北長野,Kitanagano
1140307,三才,Sannsai
1140308,豊野,Toyono
1140309,牟礼,Mure
1140310,古間,Furuma
1140311,黒姫,Kurohime
9942702,妙高高原,Myoukoukougenn
9942801,敦賀,Tsuruga
1141513,南今庄,Minamiimajou
1141514,今庄,Imajou
1141515,湯尾,Yunoo
1141516,南条,Nannjou
1141517,王子保,Oushio
1141518,武生,Takefu
1141519,鯖江,Sabae
1141520,北鯖江,Kitasabae
1141521,大土呂,Oodoro
1141522,越前花堂,Echizennhananndou
1141523,福井,Fukui
1141524,森田,Morita
1141525,春江,Harue
1141526,丸岡,Maruoka
1141527,芦原温泉,Awaraonsen
1141528,細呂木,Hosorogi
1141529,牛ノ谷,Ushinoya
9942802,大聖寺,Daishouji
9950101,伊東,Itou
9950102,南伊東,Minamiitou
9950103,川奈,Kawana
9950104,富戸,Futo
9950105,城ヶ崎海岸,Jogasaki-Kaigan
9950106,伊豆高原,Izukougenn
9950107,伊豆大川,Izuookawa
9950108,伊豆北川,Izuhokkawa
9950109,伊豆熱川,Izuatagawa
9950110,片瀬白田,Kataseshirata
9950111,伊豆稲取,Izuinatori
9950112,今井浜海岸,Imaihamakaigann
9950113,河津,Kawadu
9950114,稲梓,Inazusa
9950115,蓮台寺,Renndaiji
9950116,伊豆急下田,Izukyuushimoda
9950201,三島,Mishima
9950202,三島広小路,Mishimahirokouji
9950203,三島田町,Mishimatamachi
9950204,三島二日町,Mishimafutsukamachi
9950205,大場,Daiba
9950206,伊豆仁田,Izunitta
9950207,原木,Baraki
9950208,韮山,Nirayama
9950209,伊豆長岡,Izunagaoka
9950210,田京,Takyou
9950211,大仁,Oohito
9950212,牧之郷,Makinokou
9950213,修善寺,Shuzennji
9950301,吉原,Yoshiwara
9950302,ジヤトコ前（ジヤトコ１地区前）,Jatco Mae
9950303,吉原本町,Yoshiwarahonnchou
9950304,本吉原,Honnyoshiwara
9950305,岳南原田,Gakunannharada
9950306,比奈,Hina
9950307,岳南富士岡,Gakunannfujioka
9950308,須津,Sudo
9950309,神谷,Kamiya
9950310,岳南江尾,Gakunannenoo
9950401,新静岡,Shinnshizuoka
9950402,日吉町,Hiyoshichou
9950403,音羽町,Otowachou
9950404,春日町,Kasugachou
9950405,柚木,Yunoki
9950406,長沼,Naganuma
9950407,古庄,Furushou
9950408,県総合運動場,Kennsougouunndoujou
9950409,県立美術館前,Kennritsubijutsukannmae
9950410,草薙,Kusanagi
9950411,御門台,Mikadodai
9950412,狐ヶ崎,Kitsunegasaki
9950413,桜橋,Sakurabashi
9950414,入江岡,Irieoka
9950415,新清水,Shinnshimizu
9950501,掛川,Kakegawa
9950502,掛川市役所前,Kakegawashiyakushomae
9950503,西掛川,Nishikakegawa
9950504,桜木,Sakuragi
9950505,いこいの広場,Ikoinohiroba
9950506,細谷,Hosoya
9950507,原谷,Haranoya
9950508,原田,Harada
9950509,戸綿,Towata
9950510,遠州森,Ennshuumori
9950539,森町病院前,Morimachibyoin-Mae
9950511,円田,Enndenn
9950512,遠江一宮,Tootoumiichinomiya
9950513,敷地,Shikiji
9950514,豊岡,Toyooka
9950515,上野部,Kaminobe
9950516,天竜二俣,Tennryuufutamata
9950517,二俣本町,Futamatahonnmachi
9950518,西鹿島,Nishikajima
9950519,岩水寺,Gannsuiji
9950520,宮口,Miyaguchi
9950521,フルーツパーク,Furu-Tsupa-Ku
9950522,都田,Miyakoda
9950523,常葉大学前,Tokohadaigakumae
9950524,金指,Kanasashi
9950525,岡地,Okachi
9950526,気賀,Kiga
9950527,西気賀,Nishikiga
9950528,寸座,Sunnza
9950529,浜名湖佐久米,Hamanakosakume
9950530,東都筑,Higashitsuduki
9950531,都筑,Tsuduki
9950532,三ヶ日,Mikkabi
9950533,奥浜名湖,Okuhamanako
9950534,尾奈,Ona
9950535,知波田,Chibata
9950538,大森,Omori
9950536,アスモ前,Asumomae
9950537,新所原,Shinnjohara
9950601,新浜松,Shinnhamamatsu
9950602,第一通り,Daiichidoori
9950603,遠州病院,Ennshuubyouinn
9950604,八幡,Hachimann
9950605,助信,Sukenobu
9950606,曳馬,Hikuma
9950607,上島,Kamijima
9950608,自動車学校前,Jidoushagakkoumae
9950609,さぎの宮,Saginomiya
9950610,積志,Sekishi
9950611,遠州西ヶ崎,Enshu-Nishigasaki
9950612,遠州小松,Ennshuukomatsu
9950613,浜北,Hamakita
9950614,美薗中央公園,Misonochuuoukouenn
9950615,遠州小林,Ennshuukobayashi
9950616,遠州芝本,Ennshuushibamoto
9950617,遠州岩水寺,Ennshuugannsuiji
9950618,西鹿島,Nishikajima
9950701,金谷,Kanaya
9950702,新金谷,Shinnkanaya
9950703,代官町,Daikannchou
9950704,日切,Higiri
9950705,合格,Goukaku
9950720,門出,Kadode
9950706,神尾,Kamio
9950707,福用,Fukuyou
9950708,大和田,Owada
9950709,家山,Ieyama
9950710,抜里,Nukuri
9950711,川根温泉笹間渡,Kawaneonnsennsasamado
9950712,地名,Jina
9950713,塩郷,Shiogou
9950714,下泉,Shimoizumi
9950715,田野口,Tanokuchi
9950716,駿河徳山,Surugatokuyama
9950717,青部,Aobe
9950718,崎平,Sakidaira
9950719,千頭,Sennzu
9950801,千頭,Sennzu
9950802,川根両国,Kawaneryougoku
9950803,沢間,Sawama
9950804,土本,Domoto
9950805,川根小山,Kawanekoyama
9950806,奥泉,Okuizumi
9950807,アプトいちしろ,Aputoichishiro
9950808,長島ダム,Nagashimadamu
9950809,ひらんだ,Hirannda
9950810,奥大井湖上,Okuooikojou
9950811,接岨峡温泉,Sessokyouonnsenn
9950812,尾盛,Omori
9950813,閑蔵,Kannzou
9950814,井川,Ikawa
9950901,名古屋,Nagoya
9950902,ささしまライブ,Sasashimaraibu
9950903,小本,Komoto
9950904,荒子,Arako
9950905,南荒子,Minamiarako
9950906,中島,Nakajima
9950907,港北,Kohoku
9950908,荒子川公園,Arakogawakouenn
9950909,稲永,Inaei
9950910,野跡,Noseki
9950911,金城ふ頭,Kinnjoufutou
9951001,枇杷島,Biwajima
9951002,尾張星の宮,Owarihoshinomiya
9951003,小田井,Otai
9951004,比良,Hira
9951005,味美,Ajiyoshi
9951006,勝川,Kachigawa
9951101,岡崎,Okazaki
9951102,六名,Mutsuna
9951103,中岡崎,Nakaokazaki
9951104,北岡崎,Kitaokazaki
9951105,大門,Daimonn
9951106,北野桝塚,Kitanomasuduka
9951107,三河上郷,Mikawakamigou
9951108,永覚,Ekaku
9951109,末野原,Suenohara
9951110,三河豊田,Mikawatoyota
9951111,新上挙母,Shinnuwagoromo
9951112,新豊田,Shinntoyota
9951113,愛環梅坪,Aikannumetsubo
9951114,四郷,Shigou
9951115,貝津,Kaidu
9951116,保見,Homi
9951117,篠原,Sasabara
9951118,八草,Yakusa
9951119,山口,Yamaguchi
9951120,瀬戸口,Setoguchi
9951121,瀬戸市,Setoshi
9951122,中水野,Nakamizuno
9951123,高蔵寺,Kouzouji
9951201,藤が丘,Fujigaoka
9951202,はなみずき通,Hanamizukidoori
9951203,杁ヶ池公園,Irigaikekoen
9951204,長久手古戦場,Nagakutekosennjou
9951205,芸大通,Geidaidoori
9951206,公園西,Kouennnishi
9951207,愛・地球博記念公園,Aichikyuuhakukinennkouenn
9951208,陶磁資料館南,Toujishiryoukannminami
9951209,八草,Yakusa
9951301,高畑,Takabata
9951302,八田,Hatta
9951303,岩塚,Iwatsuka
9951304,中村公園,Nakamurakouenn
9951305,中村日赤,Nakamuranisseki
9951306,本陣,Honnjinn
9951307,亀島,Kamejima
9951308,名古屋,Nagoya
9951309,伏見,Fushimi
9951310,栄,Sakae
9951311,新栄町,Shinnsakaemachi
9951312,千種,Chikusa
9951313,今池,Imaike
9951314,池下,Ikeshita
9951315,覚王山,Kakuouzann
9951316,本山,Motoyama
9951317,東山公園,Higashiyamakouenn
9951318,星ヶ丘,Hoshigaoka
9951319,一社,Issha
9951320,上社,Kamiyashiro
9951321,本郷,Honngou
9951322,藤が丘,Fujigaoka
9951401,ナゴヤドーム前矢田,Nagoyado-Mumaeyada
9951402,大曽根,Oozone
9951403,平安通,Heianndoori
9951404,志賀本通,Shigahonndoori
9951405,黒川,Kurokawa
9951406,名城公園,Meijoukouenn
9951407,名古屋城,Nagoyajo
9951408,久屋大通,Hisayaoodoori
9951409,栄,Sakae
9951410,矢場町,Yabachou
9951411,上前津,Kamimaedu
9951412,東別院,Higashibetsuinn
9951413,金山,Kanayama
9951414,西高蔵,Nishitakakura
9951415,熱田神宮西,Atsuta Jingu Nishi
9951416,熱田神宮伝馬町,Atsuta Jingu Temma-Cho
9951417,堀田,Horita
9951418,妙音通,Myouonndoori
9951419,新瑞橋,Aratamabashi
9951420,瑞穂運動場東,Mizuhounndoujouhigashi
9951421,総合リハビリセンター,Sougourihabirisennta-
9951422,八事,Yagoto
9951423,八事日赤,Yagotonisseki
9951424,名古屋大学,Nagoyadaigaku
9951425,本山,Motoyama
9951426,自由ヶ丘,Jiyugaoka
9951427,茶屋ヶ坂,Chayagasaka
9951428,砂田橋,Sunadabashi
9951501,金山,Kanayama
9951502,日比野,Hibino
9951503,六番町,Rokubannchou
9951504,東海通,Toukaidoori
9951505,港区役所,Minatokuyakusho
9951506,築地口,Tsukijiguchi
9951507,名古屋港,Nagoyakou
9951601,上小田井,Kamiotai
9951602,庄内緑地公園,Shounairyokuchikouenn
9951603,庄内通,Shounaidoori
9951604,浄心,Joushinn
9951605,浅間町,Senngennchou
9951606,丸の内,Marunouchi
9951607,伏見,Fushimi
9951608,大須観音,Oosukannnonn
9951609,上前津,Kamimaedu
9951610,鶴舞,Tsurumai
9951611,荒畑,Arahata
9951612,御器所,Gokiso
9951613,川名,Kawana
9951614,いりなか,Irinaka
9951615,八事,Yagoto
9951616,塩釜口,Shiogamaguchi
9951617,植田,Ueda
9951618,原,Hara
9951619,平針,Hirabari
9951620,赤池,Akaike
9951701,太閤通,Taiko-Dori
9951702,名古屋,Nagoya
9951703,国際センター,Internationalcenter
9951704,丸の内,Marunouchi
9951705,久屋大通,Hisayaoodoori
9951706,高岳,Takaoka
9951707,車道,Kurumamichi
9951708,今池,Imaike
9951709,吹上,Fukiage
9951710,御器所,Gokiso
9951711,桜山,Sakurayama
9951712,瑞穂区役所,Mizuhokuyakusho
9951713,瑞穂運動場西,Mizuhounndoujounishi
9951714,新瑞橋,Aratamabashi
9951715,桜本町,Sakurahonnmachi
9951716,鶴里,Tsurusato
9951717,野並,Nonami
9951718,鳴子北,Naruko Kita
9951719,相生山,Aioiyama
9951720,神沢,Kamisawa
9951721,徳重,Tokushige
9951801,平安通,Heianndoori
9951802,上飯田,Kamiiida
9951901,小牧,Komaki
9951902,小牧原,Komakihara
9951903,東田中,Higashitanaka
9951904,上末,Kamisue
9951905,桃花台西,Tokadainishi
9951906,桃花台センター,Tokadaisenta
9951907,桃花台東,Tokadaihigshi
9952001,新豊橋,Shinntoyohashi
9952002,柳生橋,Yagyuubashi
9952003,小池,Koike
9952004,愛知大学前,Aichidaigakumae
9952005,南栄,Minamisakae
9952006,高師,Takashi
9952007,芦原,Ashihara
9952008,植田,Ueta
9952009,向ヶ丘,Mukouga-Oka
9952010,大清水,Ooshimizu
9952011,老津,Oitsu
9952012,杉山,Sugiyama
9952013,やぐま台,Yagumadai
9952014,豊島,Toshima
9952015,神戸,Kannbe
9952016,三河田原,Mikawatahara
9952101,駅前,Ekimae
9952102,駅前大通,Ekimaeoodoori
9952103,新川,Shinnkawa
9952104,札木,Fudagi
9952105,市役所前,Shiyakushomae
9952106,豊橋公園前,Toyohashikouennmae
9952107,東八町,Higashihacchou
9952108,前畑,Maehata
9952109,東田坂上,Azumadasakaue
9952110,東田,Azumada
9952111,競輪場前,Keirinnjoumae
9952112,井原,Ihara
9952113,赤岩口,Akaiwaguchi
9952114,運動公園前,Unndoukouennmae
9952201,井原,Ihara
9952202,運動公園前,Unndoukouennmae
9952301,大曽根,Oozone
9952302,ナゴヤドーム前矢田,Nagoyado-Mumaeyada
9952303,砂田橋,Sunadabashi
9952304,守山,Moriyama
9952305,金屋,Kanaya
9952306,川宮,Kawamiya
9952307,川村,Kawamura
9952308,白沢渓谷,Shirasawakeikoku
9952309,小幡緑地,Obataryokuchi
9952401,恵那,Ena
9952402,東野,Higashino
9952403,飯沼,Iinuma
9952404,阿木,Agi
9952405,飯羽間,Iibama
9952411,極楽,Gokuraku
9952406,岩村,Iwamura
9952407,花白温泉,Hanashiro-Onsen
9952408,山岡,Yamaoka
9952409,野志,Noshi
9952410,明智,Akechi
9952501,美濃太田,Minooota
9952502,前平公園,Maehirakouenn
9952503,加茂野,Kamono
9952504,富加,Tomika
9952505,関富岡,Sekitomioka
9952506,関口,Sekiguchi
9952507,せきてらす前,Sekiterasu-Mae
9952508,関,Seki
9952509,関市役所前,Sekishiyakushomae
9952510,関下有知,Sekishimouchi
9952511,松森,Matsumori
9952512,美濃市,Minoshi
9952513,梅山,Umeyama
9952514,湯の洞温泉口,Yunohoraonnsennguchi
9952515,洲原,Suhara
9952516,母野,Hannno
9952517,木尾,Konnno
9952518,八坂,Yasaka
9952519,みなみ子宝温泉,Minamikodakaraonnsenn
9952520,大矢,Ooya
9952521,福野,Fukuno
9952522,美並苅安,Minamikariyasu
9952523,赤池,Akaike
9952524,深戸,Fukado
9952525,相生,Aioi
9952526,郡上八幡,Gujouhachimann
9952527,自然園前,Shizennennmae
9952528,山田,Yamada
9952529,徳永,Tokunaga
9952530,郡上大和,Gujouyamato
9952531,万場,Mannba
9952532,上万場,Kamimannba
9952533,大中,Oonaka
9952534,大島,Ooshima
9952535,美濃白鳥,Minoshirotori
9952536,白鳥高原,Shirotorikougenn
9952537,白山長滝,Hakusannnagataki
9952538,北濃,Hokunou
9952601,大垣,Oogaki
9952602,東大垣,Higashioogaki
9952603,横屋,Yokoya
9952604,十九条,Juukujou
9952605,美江寺,Mieji
9952606,北方真桑,Kitagatamakuwa
9952607,モレラ岐阜,Moreragifu
9952608,糸貫,Itonuki
9952609,本巣,Motosu
9952610,織部,Oribe
9952611,木知原,Kochibora
9952612,谷汲口,Tanigumiguchi
9952613,神海,Koumi
9952614,高科,Takashina
9952615,鍋原,Nabera
9952616,日当,Hinata
9952617,高尾,Takao
9952618,水鳥,Midori
9952619,樽見,Tarumi
9952801,近鉄富田,Kinntetsutomida
9952802,大矢知,Ooyachi
9952803,平津,Heidu
9952804,暁学園前,Akatsukigakuennmae
9952805,山城,Yamajou
9952806,保々,Hobo
9952807,北勢中央公園口,Hokuseichuuoukouennguchi
9952808,梅戸井,Umedoi
9952809,大安,Daiann
9952810,三里,Misato
9952811,丹生川,Nyuugawa
9952812,伊勢治田,Isehatta
9952813,東藤原,Higashifujiwara
9952814,西野尻,Nishinojiri
9952815,西藤原,Nishifujiwara
9952901,西桑名,Nishikuwana
9952902,馬道,Umamichi
9952903,西別所,Nishibessho
9952904,蓮花寺,Renngeji
9952905,在良,Ariyoshi
9952906,星川,Hoshikawa
9952907,七和,Nanawa
9952908,穴太,Anou
9952909,東員,Touinn
9952910,大泉,Ooizumi
9952911,楚原,Sohara
9952912,麻生田,Ouda
9952913,阿下喜,Ageki
9953001,河原田,Kawarada
9953002,鈴鹿,Suzuka
9953003,玉垣,Tamagaki
9953004,鈴鹿サーキット稲生,Suzukasa-Kittoinou
9953005,徳田,Tokuda
9953006,中瀬古,Nakaseko
9953007,伊勢上野,Iseueno
9953008,河芸,Kawage
9953009,東一身田,Higashiishinndenn
9953010,津,Tsu
9953101,伊賀上野,Igaueno
9953102,新居,Nii
9953103,西大手,Nishioote
9953104,上野市,Uenoshi
9953105,広小路,Hirokouji
9953106,茅町,Kayamachi
9953107,桑町,Kuwamachi
9953115,四十九,Shijuku
9953108,猪田道,Idamichi
9953109,市部,Ichibe
9953110,依那古,Inako
9953111,丸山,Maruyama
9953112,上林,Uebayashi
9953113,比土,Hido
9953114,伊賀神戸,Igakannbe
9953201,桑名,Kuwana
9953202,播磨,Harima
9953203,下深谷,Shimofukaya
9953204,下野代,Shimonoshiro
9953205,多度,Tado
9953206,美濃松山,Minomatsuyama
9953207,石津,Ishidu
9953208,美濃山崎,Minoyamazaki
9953209,駒野,Komano
9953210,美濃津屋,Minotsuya
9953211,養老,Yourou
9953212,美濃高田,Minotakada
9953213,烏江,Karasue
9953214,大外羽,Ootoba
9953215,友江,Tomoe
9953216,美濃青柳,Minoyanagi
9953217,西大垣,Nishioogaki
9953218,大垣,Oogaki
9953219,室,Muro
9953220,北大垣,Kitaoogaki
9953221,東赤坂,Higashiakasaka
9953222,広神戸,Hirogoudo
9953223,北神戸,Kitagoudo
9953224,池野,Ikeno
9953225,北池野,Kitaikeno
9953226,美濃本郷,Minohonngou
9953227,揖斐,Ibi
9960101,米原,Maibara
9960102,フジテック前,Fujitekkumae
9960103,鳥居本,Toriimoto
9960104,彦根,Hikone
9960125,ひこね芹川,Hikone Serikawa
9960105,彦根口,Hikoneguchi
9960106,高宮,Takamiya
9960107,尼子,Amago
9960108,豊郷,Toyosato
9960109,愛知川,Echigawa
9960110,五箇荘,Gokashou
9960111,河辺の森,Kawabenomori
9960112,八日市,Youkaichi
9960113,長谷野,Nagatanino
9960114,大学前,Daigakumae
9960115,京セラ前,Kyouseramae
9960116,桜川,Sakuragawa
9960117,朝日大塚,Asahiootsuka
9960118,朝日野,Asahino
9960119,日野,Hino
9960120,水口松尾,Minakuchimatsuo
9960121,水口,Minakuchi
9960122,水口石橋,Minakuchiishibashi
9960123,水口城南,Minakuchijounann
9960124,貴生川,Kibukawa
9960201,高宮,Takamiya
9960203,スクリーン,Sukuri-Nn
9960202,多賀大社前,Tagataishamae
9960301,八日市,Youkaichi
9960302,新八日市,Shinnyoukaichi
9960303,太郎坊宮前,Tarobouguumae
9960304,市辺,Ichinobe
9960305,平田,Hirata
9960306,武佐,Musa
9960307,近江八幡,Oumihachimann
9960401,貴生川,Kibukawa
9960402,紫香楽宮跡,Shigarakiguushi
9960403,雲井,Kumoi
9960404,勅旨,Chokushi
9960405,玉桂寺前,Gyokukeijimae
9960406,信楽,Shigaraki
9960501,トロッコ嵯峨,Torokkosaga
9960502,トロッコ嵐山,Torokkoarashiyama
9960503,トロッコ保津峡,Torokkohodukyou
9960504,トロッコ亀岡,Torokkokameoka
9960601,出町柳,Demachiyanagi
9960602,元田中,Mototanaka
9960603,茶山・京都芸術大学,Chayama・Kyotogeijutsudaigaku
9960604,一乗寺,Ichijouji
9960605,修学院,Shuugakuinn
9960606,宝ヶ池,Takaragaike
9960607,三宅八幡,Miyakehachimann
9960608,八瀬比叡山口,Yasehieizannguchi
9960701,宝ヶ池,Takaragaike
9960702,八幡前,Hachimannmae
9960703,岩倉,Iwakura
9960704,木野,Kino
9960705,京都精華大前,Kyoutoseikadaimae
9960706,二軒茶屋,Nikennchaya
9960707,市原,Ichihara
9960708,二ノ瀬,Ninose
9960709,貴船口,Kibuneguchi
9960710,鞍馬,Kurama
9960801,福知山,Fukuchiyama
9960802,福知山市民病院口,Fukuchiyamashiminbyouingudhi
9960803,荒河かしの木台,Aragakashinokidai
9960804,牧,Maki
9960805,下天津,Shimoamadu
9960806,公庄,Gujou
9960807,大江,Ooe
9960808,大江高校前,Ooekoukoumae
9960809,二俣,Futamata
9960810,大江山口内宮,Ooeyamaguchinaiku
9960811,辛皮,Karakawa
9960812,喜多,Kita
9960813,宮村,Miyamura
9960814,宮津,Miyadu
9960907,宮津,Miyadu
9960908,天橋立,Amanohashidate
9960909,岩滝口,Iwatakiguchi
9960910,与謝野,Yosano
9960911,京丹後大宮,Kyotangoomiya
9960912,峰山,Mineyama
9960913,網野,Amino
9960914,夕日ヶ浦木津温泉,Yuhigaura-Kitsu-Onsen
9960915,小天橋,Syoutenkyou
9960916,かぶと山,Kabutoyama
9960917,久美浜,Kumihama
9960918,コウノトリの郷,Kounotorinosato
9960919,豊岡,Toyooka
9961001,国際会館,Kokusaikaikann
9961002,松ヶ崎,Matsugasaki
9961003,北山,Kitayama
9961004,北大路,Kitaooji
9961005,鞍馬口,Kuramaguchi
9961006,今出川,Imadegawa
9961007,丸太町,Marutamachi
9961008,烏丸御池,Karasumaoike
9961009,四条,Shijou
9961010,五条,Gojou
9961011,京都,Kyoto
9961012,九条,Kujou
9961013,十条,Jujo
9961014,くいな橋,Kuinabashi
9961015,竹田,Takeda
9961101,六地蔵,Rokujizo
9961102,石田,Ishida
9961103,醍醐,Daigo
9961104,小野,Ono
9961105,椥辻,Nagitsuji
9961106,東野,Higashino
9961107,山科,Yamashina
9961108,御陵,Misasagi
9961109,蹴上,Keage
9961110,東山,Higashiyama
9961111,三条京阪,Sannjoukeihann
9961112,京都市役所前,Kyotoshiyakushomae
9961113,烏丸御池,Karasumaoike
9961114,二条城前,Nijoujoumae
9961115,二条,Nijou
9961116,西大路御池,Nishioojioike
9961117,太秦天神川,Uzumasatennjinngawa
9961201,四条大宮,Shijoomiya
9961202,西院,Saiinn
9961203,西大路三条,Nishioojisannjou
9961204,山ノ内,Yamanouchi
9961213,嵐電天神川,Ranndenntennjinngawa
9961205,蚕ノ社,Kaikonoyashiro
9961206,太秦広隆寺,Uzumasakouryuuji
